用户ID,用户出生日期,性别,婚姻状况,文化程度,下单时间,订单ID,交易金额
5911116,1993/1/15,男,未婚,研究生,2021/4/22 17:29,7757066412,1074.052798
3419112,1998/6/22,男,已婚,研究生,2020/11/3 1:13,7758326124,787.8426355
5215115,1979/8/29,女,未婚,中专,2021/8/19 4:59,7758893311,616.9477655
3616119,1983/9/16,女,已婚,研究生,2020/9/4 20:54,7760624552,878.0629544
5712116,1986/7/10,男,未婚,中专,2020/7/1 21:50,7761773515,423.8019034
5215119,1982/11/25,男,未婚,本科,2022/11/24 3:05,7762571839,453.9041109
4017113,1994/5/26,男,未婚,大专,2020/10/11 6:38,7762739184,167.2761115
5720111,1978/10/3,女,未婚,大专,2023/4/18 3:55,7765220621,384.3116898
6314113,1987/6/1,男,未婚,研究生,2020/9/28 11:36,7769677925,231.9160551
4916115,1984/4/23,女,已婚,中专,2021/12/9 20:40,7770087243,557.9313837
5115114,1976/9/16,女,未婚,本科,2020/9/10 7:18,7770188363,608.9644823
4119114,1982/4/21,男,已婚,博士,2020/8/29 17:01,7771585584,924.2452168
3716116,1971/3/28,女,未婚,中专,2023/1/7 18:24,7772265187,985.0567655
4318117,1990/11/11,女,已婚,中专,2021/9/8 11:08,7772383166,830.5983933
5311112,1976/5/18,男,未婚,研究生,2020/5/10 13:46,7773168695,562.4977067
3712113,1969/4/16,女,已婚,研究生,2021/8/21 16:33,7777457218,1253.552343
6217114,1982/2/9,女,未婚,大专,2023/1/4 17:27,7778558254,337.5428857
6413112,1995/5/31,女,已婚,中专,2022/1/27 18:45,7779371004,503.1493583
5017118,1980/6/3,男,未婚,研究生,2023/1/14 4:23,7784134530,408.2460465
3813117,1974/11/19,男,已婚,本科,2020/8/13 13:23,7785611408,1092.850909
3620113,1977/1/26,女,已婚,研究生,2022/1/3 1:53,7786993248,473.0098788
4713111,1968/6/6,女,未婚,本科,2022/5/29 14:44,7789531131,464.8688382
3920117,1976/3/15,男,未婚,本科,2022/1/16 6:53,7791266588,513.373868
4412118,1978/10/3,女,已婚,博士,2023/5/12 3:17,7792113507,1002.192102
3916120,1994/12/15,女,已婚,研究生,2022/10/21 16:11,7793491086,850.0567289
4211117,1997/10/29,男,未婚,大专,2023/1/30 13:07,7797075659,45.93524368
3814111,1977/4/18,女,未婚,大专,2023/3/26 17:08,7797262614,633.0103171
5417112,1991/6/29,女,未婚,中专,2020/4/2 22:00,7798369571,525.9713898
4011116,1980/5/29,女,已婚,大专,2020/1/10 20:47,7804227323,670.1686186
4017117,1994/10/28,女,未婚,中专,2020/3/14 6:22,7805772500,963.471425
3220111,1970/7/4,男,未婚,研究生,2023/4/21 1:54,7807456031,677.5527173
4414113,1999/10/28,女,未婚,本科,2021/11/10 10:29,7807955268,251.2705219
6316111,1987/12/26,女,已婚,本科,2023/3/27 1:57,7808399978,221.606727
3815116,1992/4/14,女,已婚,博士,2022/3/12 0:24,7811956527,722.6126516
3611113,1977/1/16,女,未婚,博士,2021/6/5 0:22,7812562784,541.4682704
4212118,1974/3/20,女,已婚,博士,2020/5/21 8:00,7812758693,668.4878253
4011115,1998/12/4,女,已婚,研究生,2022/12/14 7:46,7813872670,668.0250987
6115112,1991/3/11,男,未婚,研究生,2022/3/6 21:10,7816012132,918.0350774
5018113,1996/2/21,女,未婚,本科,2021/5/14 16:28,7817754377,840.6831291
5017111,1989/5/14,女,已婚,研究生,2023/5/20 6:39,7817978575,315.6323701
5712119,1993/3/27,男,已婚,大专,2020/3/31 2:54,7819428472,202.9019581
4711112,1984/12/20,女,已婚,博士,2023/5/17 4:44,7819763724,12.30573673
3911115,1989/2/16,男,未婚,博士,2021/9/20 14:04,7820394109,848.0256601
5413118,1993/4/8,女,未婚,大专,2020/4/9 17:10,7822510152,302.1437085
6520118,1985/3/31,男,未婚,中专,2023/4/19 16:03,7824414334,627.7680991
3218120,1970/7/20,女,未婚,博士,2023/4/8 3:18,7824435962,351.3641898
5512112,1980/3/7,男,未婚,研究生,2020/10/24 17:30,7825619497,594.4513117
4914119,1970/9/19,女,已婚,本科,2023/2/12 3:22,7827091945,553.0183284
3318119,1986/11/4,女,未婚,中专,2023/2/6 2:19,7828718148,122.9410092
3916114,1994/9/4,女,未婚,大专,2022/7/21 18:17,7829082139,1060.97082
4518116,1978/12/9,女,未婚,大专,2022/7/8 14:22,7830168057,788.6414199
5716116,1992/2/10,男,未婚,研究生,2020/9/3 0:27,7832161098,291.7066693
4019113,1970/4/28,女,未婚,大专,2021/2/27 3:22,7832455591,404.1755815
3816118,1968/6/27,男,已婚,大专,2021/5/12 14:12,7834269605,699.5632471
3620115,1984/2/3,男,未婚,中专,2020/7/21 21:21,7834271301,571.5185267
5016112,1998/11/28,女,未婚,中专,2022/7/2 14:31,7834573698,351.677079
3416119,1985/9/24,女,已婚,大专,2021/12/19 16:37,7835664751,557.0717113
6018112,1993/6/19,男,未婚,本科,2021/6/3 8:52,7835987487,330.5492363
6416112,1974/10/12,女,未婚,博士,2021/4/22 2:09,7837326376,123.4171071
3517115,1992/6/21,男,已婚,大专,2022/1/7 10:24,7837788386,492.6951375
5512113,1985/1/28,男,未婚,中专,2021/9/1 10:25,7839380835,515.8406432
6520119,1992/7/25,女,已婚,博士,2023/3/6 19:48,7842619222,195.4137188
3311114,1983/12/23,男,未婚,中专,2023/3/6 5:58,7843360967,825.4887745
6720115,1990/6/13,女,未婚,本科,2022/12/23 9:02,7843911509,477.7899554
6720115,1990/6/13,女,未婚,本科,2021/5/25 3:17,7844783620,853.9354082
4216116,2000/7/12,男,未婚,研究生,2022/1/13 1:44,7844939324,573.6005941
5420115,1971/3/31,女,已婚,中专,2020/11/14 5:13,7846790243,225.8453047
5116114,1994/9/27,女,未婚,大专,2023/3/27 7:50,7847242253,563.9232993
4112114,1973/9/27,男,已婚,研究生,2021/4/16 23:35,7849276066,362.7948988
5416116,1989/5/31,男,未婚,大专,2020/2/24 9:24,7850361378,220.1807062
4011118,1972/3/15,男,已婚,研究生,2021/7/16 16:05,7851154129,1037.325526
5013116,1984/8/3,男,已婚,博士,2021/12/25 7:23,7852840450,622.9244968
3716115,1976/10/30,女,未婚,中专,2022/5/1 4:08,7862018329,489.1007593
5113120,1992/11/20,女,未婚,本科,2022/3/25 6:49,7862111765,907.3649718
5516111,1970/4/20,女,未婚,本科,2022/9/22 20:06,7863282288,248.8781264
6620116,1971/10/12,男,已婚,博士,2022/2/25 4:43,7867662493,774.1831699
4511115,1984/6/20,女,未婚,本科,2021/3/20 3:20,7869054396,568.8481862
4013115,1993/5/25,女,已婚,中专,2023/1/29 23:37,7869318146,375.6223067
5018118,1991/4/24,男,未婚,大专,2021/10/30 3:22,7869689749,968.6274129
6419111,1973/6/30,女,已婚,中专,2021/6/3 0:30,7869814260,589.4123104
3320112,1988/1/29,女,未婚,本科,2021/9/3 16:16,7871166303,1081.702529
5714113,1973/8/9,女,已婚,大专,2022/2/28 22:26,7873894537,771.0489575
6414115,1987/4/8,女,未婚,研究生,2020/10/9 11:10,7874671355,882.3308374
4015120,1996/8/9,男,未婚,本科,2020/6/6 22:56,7875098440,78.04364419
6717114,1994/1/6,男,已婚,本科,2021/12/27 2:03,7875667044,344.5420842
4219112,1983/1/4,女,未婚,大专,2022/6/12 23:35,7875675850,981.824058
6518119,1985/3/20,男,未婚,中专,2020/9/19 22:49,7876574736,605.3123832
6117119,1968/9/26,女,未婚,研究生,2023/3/27 23:21,7878959164,161.9906686
4211117,1997/10/29,男,未婚,大专,2023/5/17 20:43,7880718925,569.213483
5114120,1983/11/10,男,未婚,博士,2021/3/10 11:17,7881362211,117.5325063
6613118,1984/6/30,女,已婚,中专,2020/6/16 6:51,7882789365,423.1623126
4612112,1995/1/18,女,已婚,中专,2023/5/10 19:07,7883091901,843.0424867
4820115,1989/11/8,男,未婚,中专,2020/2/19 2:50,7883258457,621.2518318
6112117,1994/7/1,男,未婚,研究生,2023/2/23 6:59,7884598668,174.2442038
3411116,1980/2/5,女,已婚,博士,2023/3/10 10:01,7884820100,468.0285046
3319118,1992/1/4,女,已婚,研究生,2022/12/14 2:10,7886849932,184.6634056
6417115,1999/9/26,男,已婚,研究生,2023/5/17 19:35,7887497475,577.3626246
5313117,1986/12/8,男,已婚,博士,2022/8/29 1:28,7890518595,743.9488872
4720111,1982/4/7,男,未婚,博士,2021/1/20 1:06,7891378259,106.0423307
5220117,1988/5/1,男,未婚,大专,2021/10/10 2:02,7892246817,70.47046232
5715117,1995/9/18,男,未婚,本科,2020/3/11 10:34,7892364979,519.7571829
3212111,1995/8/3,女,未婚,大专,2019/12/15 6:06,7892937628,173.8053534
5418119,1986/7/28,女,已婚,中专,2022/3/10 12:13,7893431971,366.5849031
4820119,1986/12/12,男,未婚,大专,2021/2/13 10:51,7895328015,150.9745181
5714119,1972/7/9,男,未婚,研究生,2022/3/7 14:03,7895519966,597.8570844
5119112,1972/12/25,女,已婚,中专,2021/7/29 1:40,7896636718,274.861479
3520114,1974/9/7,女,未婚,博士,2020/10/16 16:30,7902966447,283.4462206
3914116,1985/6/17,男,未婚,大专,2021/12/21 21:25,7903724921,826.8737638
4418117,1972/8/29,男,已婚,研究生,2023/4/14 10:50,7903951589,276.7060373
5514120,1989/3/1,女,已婚,博士,2023/2/6 8:16,7905035544,685.0753255
5718119,1980/3/7,男,已婚,中专,2023/2/7 9:23,7906458406,837.025632
6218120,1991/4/18,男,已婚,本科,2021/7/26 9:42,7910761628,975.2231525
4611119,1995/1/15,男,已婚,博士,2021/10/13 3:54,7911268219,269.6147951
3419113,1983/11/19,男,未婚,博士,2021/4/6 14:16,7914967122,900.6486398
3420118,1983/6/5,男,已婚,中专,2023/5/17 12:04,7916991869,567.5569762
6017111,1998/10/6,女,未婚,研究生,2020/8/29 8:12,7919089072,636.0641344
5413117,1968/8/8,女,未婚,博士,2020/12/29 3:27,7919271805,205.9533526
6211115,1974/5/19,女,已婚,本科,2023/1/6 5:40,7919616396,195.778367
5113120,1992/11/20,女,未婚,本科,2023/6/1 23:33,7921321499,316.1408663
5111120,1993/11/18,男,未婚,中专,2023/2/13 13:48,7921858836,549.6570631
4112118,1985/11/27,男,已婚,研究生,2023/4/30 19:37,7921959641,921.5440249
4415118,1988/6/16,女,已婚,本科,2022/12/8 11:00,7927642467,554.6558874
5511116,1993/10/6,女,未婚,大专,2020/10/7 9:15,7930129281,801.2538899
3915112,1999/6/1,女,未婚,本科,2021/4/3 22:42,7930838957,219.9196144
6316115,1972/6/30,女,未婚,本科,2022/8/21 16:05,7931346031,571.9233663
4817114,1971/11/23,女,已婚,本科,2023/4/9 4:50,7934678577,300.3158856
5411112,1977/5/1,男,未婚,本科,2019/12/23 9:28,7938721758,605.7107303
4314117,1995/6/7,男,已婚,大专,2020/10/16 13:39,7941648556,767.1350711
5318116,1994/6/9,女,已婚,博士,2020/4/15 22:59,7942891938,702.966541
3520112,1986/12/13,女,已婚,大专,2022/8/9 4:06,7945048880,1024.596972
4916119,1995/10/16,男,已婚,本科,2021/6/15 13:26,7945265762,897.0287328
5618114,1978/4/24,女,已婚,本科,2023/3/31 18:16,7949520925,1031.425424
3618119,1995/6/3,女,未婚,本科,2022/4/21 8:46,7952168674,609.4962134
5616111,1971/6/28,女,未婚,本科,2022/3/31 9:57,7954698036,1110.975309
3915112,1999/6/1,女,未婚,本科,2023/1/8 8:51,7955628514,543.4210682
6320115,1980/3/18,男,未婚,本科,2021/8/10 13:22,7958515953,598.6116518
5417120,1972/5/11,女,未婚,本科,2022/6/13 4:43,7958710123,193.7321013
6719120,1991/5/17,男,已婚,大专,2023/5/2 5:26,7960145417,275.4714541
3919112,1983/2/11,男,已婚,中专,2020/9/21 13:00,7960943101,64.97539934
4818116,1968/12/31,男,未婚,研究生,2022/8/24 15:55,7961147922,1058.85203
6017114,1979/3/11,男,未婚,研究生,2020/7/10 0:02,7964715671,447.5062601
5418113,1989/9/6,男,未婚,大专,2022/12/26 7:47,7968470306,666.6232436
6418118,2000/5/27,女,已婚,本科,2022/2/20 8:16,7968746482,870.5887701
4316116,1984/10/29,女,已婚,博士,2021/1/24 17:13,7969227877,195.8999011
3719113,1982/2/3,女,未婚,本科,2021/7/14 17:08,7970266590,600.9239071
4217120,1988/6/22,男,已婚,博士,2020/1/13 10:24,7971743416,804.181813
6011119,1989/10/18,男,已婚,大专,2022/5/10 14:32,7972639778,518.0153384
4216116,2000/7/12,男,未婚,研究生,2022/12/15 16:39,7974666752,610.359697
5518114,1993/8/6,女,未婚,研究生,2020/3/27 7:18,7975853531,599.5401133
6513113,1974/8/24,男,已婚,大专,2022/10/20 8:16,7976017489,593.3926048
4817117,1976/3/1,男,已婚,大专,2019/12/27 4:30,7976552043,787.9083671
4011116,1980/5/29,女,已婚,大专,2020/8/14 5:15,7977299063,1160.854736
3813119,1983/5/31,男,已婚,中专,2023/4/13 3:08,7978991762,806.9847638
4514119,1987/3/20,女,已婚,本科,2022/4/1 7:08,7979966783,1118.691831
3714115,1968/8/2,女,已婚,本科,2022/12/15 17:22,7981142267,262.8871958
3417116,1991/9/3,女,已婚,研究生,2021/12/13 10:09,7983350153,1134.419147
6617114,1976/9/17,女,未婚,本科,2022/4/25 8:59,7983844722,782.285584
4713113,1994/2/10,女,已婚,本科,2019/12/11 5:13,7985543974,731.0018051
4820117,1997/8/16,女,未婚,大专,2022/12/25 17:46,7987050919,393.1310815
6113120,1972/12/1,女,已婚,博士,2023/3/28 19:36,7987374853,916.0138709
4313111,1998/6/19,男,已婚,大专,2020/1/3 10:23,7991232974,776.7517445
5514115,1990/1/12,女,未婚,本科,2021/4/18 0:34,7992175181,812.7593243
3812117,1972/9/9,男,未婚,研究生,2022/8/20 7:40,7993315567,596.2343567
3911116,1970/11/30,女,已婚,研究生,2023/1/24 5:28,7993534901,265.6447537
4213119,1973/3/17,女,已婚,博士,2020/1/30 21:19,7996128340,279.5242998
3313116,1994/10/8,女,未婚,大专,2021/5/13 22:56,7999969392,762.0137648
3314111,1984/6/13,女,已婚,研究生,2023/4/27 8:02,8000367386,682.25847
5912117,1973/1/5,男,未婚,本科,2022/4/11 7:20,8004460772,1157.758278
5217111,1988/12/7,女,已婚,中专,2023/1/18 13:27,8004781036,508.381639
3920120,1981/1/24,女,已婚,博士,2021/4/17 2:09,8006386120,496.5997099
5014113,1984/2/21,女,未婚,大专,2022/7/1 11:15,8007994955,590.0341033
5915111,1975/2/7,女,已婚,博士,2020/1/18 14:08,8009025481,409.3811232
3311112,1995/1/13,女,未婚,博士,2022/11/21 1:45,8011593054,431.6591819
3514112,1984/10/13,男,已婚,博士,2022/5/13 14:56,8012868900,1005.143518
3314113,1982/6/20,女,未婚,大专,2020/4/13 14:17,8014122764,893.2525618
6017116,1988/10/5,女,未婚,研究生,2020/12/23 8:33,8014612167,117.697237
5017117,1994/8/17,女,已婚,中专,2021/1/11 3:45,8016326343,676.6838769
5812111,1996/5/3,男,未婚,博士,2020/6/3 1:56,8019040206,248.5472103
5018114,1990/5/11,男,未婚,中专,2021/7/21 12:36,8019132891,871.1340126
4618113,2000/11/4,男,未婚,博士,2023/1/2 14:48,8023894813,640.0505863
6413116,1977/5/24,女,已婚,博士,2023/2/5 17:56,8028293795,739.9419763
3618119,1995/6/3,女,未婚,本科,2022/9/16 1:46,8028793850,763.7811553
4611114,1979/1/7,女,未婚,中专,2021/9/11 6:19,8028850087,558.2851721
6613114,1989/1/24,女,已婚,研究生,2020/6/29 20:26,8029231675,869.3869661
6613115,1979/10/16,男,已婚,本科,2020/1/4 17:59,8031821782,121.6035872
5011116,1972/2/25,男,未婚,博士,2022/8/3 8:05,8032817796,173.3685797
6011113,1971/6/4,男,未婚,大专,2020/7/20 2:37,8035233672,1139.017439
4316116,1984/10/29,女,已婚,博士,2020/10/3 12:43,8037235680,531.7516978
4416114,1981/7/26,女,未婚,博士,2021/1/16 3:06,8038769808,540.435375
6319115,1968/7/15,男,未婚,大专,2021/1/8 18:35,8039586956,400.1636132
4117111,1973/5/22,男,已婚,本科,2020/9/19 22:54,8040228975,360.686991
4114117,1977/7/10,女,已婚,研究生,2021/9/15 1:47,8040430954,370.2074739
3219114,1982/11/26,女,未婚,研究生,2023/4/5 23:17,8041112321,649.7798771
4717115,1990/1/2,男,未婚,研究生,2022/8/11 21:37,8048824846,797.436962
4618113,2000/11/4,男,未婚,博士,2023/1/11 2:34,8049078020,1020.220241
4120115,1978/9/15,男,已婚,大专,2022/6/16 0:00,8049151238,239.8537357
6111120,1994/10/31,女,已婚,中专,2020/6/24 4:11,8049482423,625.426142
4620115,1985/8/4,女,已婚,大专,2022/5/26 12:33,8049560742,214.7913852
4818113,1996/2/12,女,已婚,本科,2021/4/27 2:47,8061468567,428.5637426
3817115,1986/5/4,女,未婚,中专,2020/8/2 21:42,8061556728,391.0703984
6118116,1990/6/9,女,未婚,大专,2023/3/31 6:15,8062018906,1013.293128
6720120,1986/5/21,男,未婚,本科,2020/8/24 10:15,8062750520,399.7004394
3915111,1987/5/30,女,已婚,大专,2022/9/5 7:36,8063916397,215.3312924
4411118,1981/4/16,女,未婚,中专,2021/9/14 12:07,8064090207,374.460145
4318119,1995/9/7,女,已婚,研究生,2020/4/5 11:54,8065545070,172.5703938
4111120,1973/11/2,男,已婚,本科,2020/7/16 19:11,8066859696,522.7622299
4815117,1975/12/22,女,已婚,研究生,2021/2/19 3:14,8068820729,763.8799654
5420113,1978/4/2,男,已婚,博士,2023/5/21 21:09,8069972812,768.4864001
3814114,1991/6/29,女,未婚,研究生,2023/3/6 12:25,8070668428,1158.52375
5318118,1986/3/17,男,未婚,研究生,2020/3/30 14:37,8074626127,372.1774769
6119111,1989/10/6,男,已婚,研究生,2019/12/24 8:16,8076629778,150.2565317
3317112,1994/3/27,男,未婚,本科,2021/4/20 2:45,8077472035,489.3463388
6513118,1985/10/31,男,未婚,博士,2023/1/14 7:15,8077558515,600.9784036
4713120,1997/4/22,男,未婚,中专,2022/3/1 10:52,8079591622,472.5713505
4516115,1977/4/9,女,未婚,研究生,2020/11/25 7:19,8080983731,498.3425874
4912120,1984/2/2,女,未婚,本科,2020/4/25 12:13,8082416359,145.5281297
5720117,1993/3/3,女,未婚,研究生,2020/9/10 19:37,8083045158,594.248745
5511117,1978/5/15,男,已婚,本科,2020/7/28 12:32,8083083343,19.53843242
4617112,1978/9/2,男,已婚,中专,2023/5/23 17:46,8084694967,630.8431555
5420118,1993/9/10,男,已婚,博士,2023/2/25 0:03,8086094857,279.4369121
6313113,1982/7/8,男,未婚,研究生,2022/12/16 4:42,8087758399,402.2866392
5812111,1996/5/3,男,未婚,博士,2023/1/10 18:26,8087771299,331.8799661
4317119,1968/5/20,女,未婚,研究生,2021/10/6 12:20,8088141879,674.6159974
5618118,1974/6/12,女,已婚,研究生,2020/9/27 9:53,8088470987,483.7229355
4914112,1988/10/14,女,未婚,大专,2023/2/15 5:08,8089741362,983.8403812
4818112,1979/11/5,男,未婚,研究生,2021/5/29 6:35,8090951015,245.7488026
5213114,1969/5/12,男,未婚,研究生,2022/4/13 5:55,8091137191,250.8065011
4520120,1994/12/15,男,未婚,研究生,2020/7/20 2:53,8093889761,400.8218925
5513118,1984/7/10,男,未婚,大专,2021/8/2 3:03,8093924361,260.6299123
3511115,1990/2/28,女,未婚,本科,2020/3/2 11:03,8094849403,594.8262704
3820119,1978/12/1,男,已婚,本科,2023/1/27 17:15,8097287481,365.932084
3317118,1987/3/7,男,未婚,本科,2023/5/2 19:27,8097363764,340.3973065
4815111,1982/9/20,男,已婚,本科,2020/8/15 12:20,8099662739,778.5509118
5311119,1974/6/15,男,未婚,研究生,2023/2/24 2:39,8102518114,109.5246861
3517120,1990/7/2,女,已婚,本科,2020/7/2 15:49,8103893324,447.2767657
3919113,1972/1/24,女,已婚,博士,2021/10/4 11:35,8104316771,694.3199439
6116120,1971/6/11,男,未婚,大专,2021/1/24 13:18,8105359175,834.9493227
5319114,1995/11/16,女,未婚,本科,2022/12/3 8:31,8107268974,462.4032007
6416114,1997/1/18,女,未婚,本科,2022/9/27 23:22,8107667824,376.775825
5219115,1971/6/4,女,未婚,本科,2023/4/22 5:20,8110218481,555.8768197
6313117,1994/12/23,男,已婚,博士,2023/4/2 16:13,8110410628,211.7403358
5113119,1997/5/17,女,未婚,大专,2022/7/10 18:45,8112039657,955.9722494
6012118,1979/1/26,男,已婚,本科,2021/4/27 19:56,8112379193,512.2737611
5112120,1989/1/5,女,未婚,大专,2021/1/24 22:00,8123711369,859.9963682
4112111,1994/10/20,男,未婚,本科,2020/8/27 0:50,8125545679,381.3558204
3912120,1989/2/21,女,未婚,本科,2019/12/15 15:33,8127189091,612.4497091
3212111,1995/8/3,女,未婚,大专,2021/4/1 2:38,8128421998,713.7572694
6218114,1986/8/17,男,未婚,博士,2021/7/21 7:41,8129579155,450.5702647
4820116,1980/2/12,女,已婚,博士,2023/5/20 4:29,8132730469,547.705146
4914118,1977/4/10,男,未婚,大专,2022/5/2 14:05,8136337690,641.8001964
3616119,1983/9/16,女,已婚,研究生,2021/5/2 2:48,8136544952,259.9445379
6611114,2000/10/24,女,已婚,博士,2022/3/15 10:05,8141330781,781.7750698
4513120,1978/7/13,男,已婚,大专,2020/4/1 9:05,8142497175,514.7267394
3918115,1977/7/12,女,已婚,博士,2022/2/5 14:52,8143483221,296.5908587
5211120,1979/2/5,男,已婚,研究生,2020/7/21 1:44,8145080685,103.8943277
4720111,1982/4/7,男,未婚,博士,2021/10/2 17:41,8145658339,647.2746189
5117111,1999/7/22,女,已婚,研究生,2020/8/13 8:19,8149142770,879.2006942
5812119,1994/11/30,男,未婚,研究生,2020/9/2 5:18,8155417212,442.9087109
6219114,1983/7/2,男,已婚,中专,2021/1/18 4:57,8157142053,995.8063292
3420117,1997/9/19,女,已婚,中专,2023/2/16 1:48,8157479034,490.2865363
5319117,1973/6/13,女,未婚,中专,2021/11/27 23:22,8158752006,882.1471056
5415118,1993/9/15,女,已婚,本科,2023/2/27 0:21,8158897301,1070.576803
